temporada;time;adversario;fase;cf;posicao;Jogador;frequencia ;Min;Pts C;Pts T;Arc;Art;3P C;3P T;2P C;2P T;LL C;LL T;O;D;RT;AS;BR;TO;FC;FR;ER;EN
8;3;1;1;1;5;Daniel Fila;1;17,49;6;11;3;5;0;1;3;4;0;0;1;6;7;1;0;0;1;0;0;0
8;3;1;1;1;4;Ricardo Azevedo;1;15,01;0;7;0;3;0;1;0;2;0;0;2;0;2;1;0;0;0;0;3;0
8;3;1;1;1;1;Otavio;1;11,31;0;5;0;2;0;1;0;1;0;0;1;2;3;0;0;0;2;0;2;0
8;3;1;1;1;4;Renato C,;1;4,04;2;5;1;2;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0
8;3;1;1;1;5;Diego Dias;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;1;1;1;4;Everton;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;1;1;1;3;Gui Deodato;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;1;1;1;0;1;1;;72;172;26;63;9;27;17;36;11;19;15;24;39;12;11;3;13;0;10;0
8;1;3;1;2;2;Neto;1;35,37;14;43;6;17;2;9;4;8;0;0;1;6;7;6;2;0;3;0;10;0
8;1;3;1;2;5;Andra Bambu;1;30,22;19;27;8;11;2;2;6;9;1;3;3;9;12;4;0;1;2;0;2;0
8;1;3;1;2;2;Luisinho;1;30,01;15;22;6;9;2;3;4;6;1;1;0;1;1;2;1;2;2;0;3;0
8;1;3;1;2;4;Julio;1;28,22;8;19;3;7;0;1;3;6;2;4;1;2;3;3;0;1;1;0;0;1
8;1;3;1;2;5;Marcao;1;24,57;9;19;4;9;1;1;3;8;0;0;0;3;3;1;0;0;4;0;1;0
8;1;3;1;2;4;Chico;1;22,37;10;17;2;4;2;3;0;1;4;6;1;5;6;0;0;1;2;0;0;0
8;1;3;1;2;6;Henrique;1;21,34;3;10;1;4;1;2;0;2;0;0;0;3;3;0;1;0;2;0;1;0
8;1;3;1;2;6;Diego;1;4,22;2;3;0;0;0;0;0;0;2;3;0;0;0;0;0;0;1;0;0;0
8;1;3;1;2;5;Renan 1;1;1,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;1;3;1;2;3;R, Stabile;1;0,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;1;3;1;2;1;Felipe Gustavo;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;1;3;1;2;0;1;1;;80;160;30;61;10;21;20;40;10;17;6;29;35;16;4;5;17;0;17;1
8;3;8;1;1;1;Larry;1;36,24;19;44;7;16;2;6;5;10;3;6;2;6;8;11;3;1;3;0;1;0
8;3;8;1;1;2;F, Fischer;1;36,22;15;31;5;11;3;7;2;4;2;2;0;3;3;2;1;0;2;0;2;0
8;3;8;1;1;5;Daniel Fila;1;31,22;25;27;10;11;0;0;10;11;5;5;1;6;7;0;0;1;5;0;0;2
8;3;8;1;1;4;Ricardo Azevedo;1;26,55;9;28;2;9;2;6;0;3;3;4;0;1;1;2;1;0;4;0;0;0
8;3;8;1;1;3;Alex 1;1;24,02;6;11;3;4;0;1;3;3;0;2;2;2;4;3;2;0;2;0;1;1
8;3;8;1;1;1;Maozao;1;19,47;12;15;5;6;0;0;5;6;2;3;0;6;6;2;0;1;2;0;1;2
8;3;8;1;1;3;Gaúcho;1;12,3;2;4;0;1;0;0;0;1;2;2;0;1;1;0;0;0;1;0;0;0
8;3;8;1;1;1;Otavio;1;11,43;4;4;1;1;0;0;1;1;2;2;0;2;2;1;0;0;3;0;1;0
8;3;8;1;1;3;Gui Deodato;1;0,51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;8;1;1;5;Diego Dias;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;8;1;1;4;Everton;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;8;1;1;4;Renato C,;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;8;1;1;0;1;1;;92;164;33;59;7;20;26;39;19;26;5;27;32;21;7;3;22;0;6;5
8;8;3;1;2;3;Rogerio 1;1;33,57;10;33;3;12;1;4;2;8;3;5;3;1;4;1;1;0;3;0;1;0
8;8;3;1;2;6;Matheus;1;32,37;6;20;2;7;2;6;0;1;0;0;0;4;4;3;0;0;5;0;2;0
8;8;3;1;2;6;Guilherme;1;27,4;8;21;3;9;1;2;2;7;1;1;0;1;1;3;0;0;5;0;0;0
8;8;3;1;2;5;Drudi;1;25,4;12;22;5;10;0;0;5;10;2;2;1;5;6;0;0;0;1;0;3;0
8;8;3;1;2;1;Caue 1;1;22,46;7;13;3;6;0;0;3;6;1;1;1;2;3;0;2;0;2;0;2;0
8;8;3;1;2;5;Deivisson;1;21,02;16;22;7;9;0;1;7;8;2;3;2;3;5;0;0;0;3;0;0;0
8;8;3;1;2;4;Felipe 3;1;18,57;7;17;2;6;0;2;2;4;3;3;0;2;2;0;0;0;3;0;2;0
8;8;3;1;2;2;Caue Borges;1;12,19;3;6;1;2;0;0;1;2;1;2;0;1;1;0;1;0;0;0;0;0
8;8;3;1;2;5;Gorauskas;1;3,57;2;2;1;1;0;0;1;1;0;0;1;1;2;0;0;0;1;0;0;0
8;8;3;1;2;5;Gorouskas;1;3,57;2;2;1;1;0;0;1;1;0;0;1;1;2;0;0;0;1;0;0;0
8;8;3;1;2;1;Zezinho;1;1;3;3;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0
8;8;3;1;2;4;Andrezao;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;8;3;1;2;6;Taddei;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;8;3;1;2;0;1;1;;76;161;29;64;4;15;25;49;14;18;9;21;30;7;4;0;24;0;10;0
8;3;22;1;1;3;Alex 1;1;37,01;17;25;7;10;2;4;5;6;1;1;4;3;7;0;1;0;4;0;4;3
8;3;22;1;1;1;Larry;1;36,42;25;41;7;13;0;2;7;11;11;13;0;7;7;7;5;0;1;0;4;0
8;3;22;1;1;2;F, Fischer;1;31,53;19;34;7;12;4;8;3;4;1;2;0;4;4;0;0;0;2;0;2;0
8;3;22;1;1;1;Maozao;1;26,31;10;13;3;4;0;0;3;4;4;5;1;3;4;3;2;3;1;0;1;0
8;3;22;1;1;4;Ricardo Azevedo;1;23,22;4;15;2;6;0;3;2;3;0;0;4;4;8;2;0;0;3;0;1;0
8;3;22;1;1;3;Gaúcho;1;18,46;8;19;3;7;1;4;2;3;1;1;0;2;2;2;0;0;4;0;0;0
8;3;22;1;1;5;Daniel Fila;1;12,51;3;7;1;3;0;0;1;3;1;1;1;3;4;0;0;0;1;0;2;0
8;3;22;1;1;1;Otavio;1;7,19;3;6;1;2;0;1;1;1;1;1;0;0;0;2;1;0;1;0;1;0
8;3;22;1;1;4;Renato C,;1;5,31;3;4;1;1;0;0;1;1;1;2;0;0;0;0;1;0;1;0;1;0
8;3;22;1;1;5;Diego Dias;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;22;1;1;4;Everton;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;22;1;1;3;Gui Deodato;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;22;1;1;0;1;1;;92;164;32;58;7;22;25;36;21;26;10;26;36;16;10;3;18;0;16;3
8;22;3;1;2;5;Roberto;1;33,4;13;27;4;9;0;1;4;8;5;8;4;2;6;1;4;0;1;0;1;1
8;22;3;1;2;2;Eddy;1;27,34;20;48;5;14;1;9;4;5;9;11;0;2;2;2;0;0;3;0;2;1
8;22;3;1;2;4;Casa;1;26,57;17;28;7;11;3;6;4;5;0;0;3;6;9;0;1;0;4;0;3;0
8;22;3;1;2;1;Rafinha;1;24,23;6;23;2;9;2;5;0;4;0;0;0;2;2;1;2;0;3;0;3;0
8;22;3;1;2;3;Willian;1;21,53;10;15;5;7;0;1;5;6;0;0;0;1;1;0;2;1;2;0;1;2
8;22;3;1;2;6;Gustavo;1;19,04;2;9;1;4;0;1;1;3;0;0;0;1;1;6;1;0;0;0;4;0
8;22;3;1;2;6;Joao;1;18,37;3;10;1;4;1;2;0;2;0;0;1;1;2;1;0;0;5;0;1;0
8;22;3;1;2;1;Marcelo 0;1;8,16;0;4;0;2;0;0;0;2;0;0;2;0;2;1;0;0;1;0;0;0
8;22;3;1;2;6;De Jesus;1;6,2;2;3;1;1;0;0;1;1;0;1;0;2;2;0;0;0;1;0;0;0
8;22;3;1;2;6;Matheus;1;5,31;3;3;1;1;1;1;0;0;0;0;1;0;1;0;1;0;1;0;1;0
8;22;3;1;2;1;Felipe 6;1;5,1;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;1;0;1;0
8;22;3;1;2;5;Soriani;1;2,28;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
8;22;3;1;2;0;1;1;;76;172;27;63;8;26;19;37;14;20;12;18;30;12;11;1;22;0;17;4
8;3;6;1;1;3;Alex 1;1;36,58;12;26;5;10;2;6;3;4;0;0;1;2;3;1;1;2;4;0;1;2
8;3;6;1;1;1;Larry;1;36,01;19;40;6;16;0;1;6;15;7;7;1;5;6;11;4;0;3;0;1;0
8;3;6;1;1;4;Ricardo Azevedo;1;35,04;10;19;4;7;2;5;2;2;0;0;1;2;3;2;1;0;1;0;0;0
8;3;6;1;1;2;F, Fischer;1;23,37;3;18;0;5;0;4;0;1;3;4;0;1;1;1;1;0;2;0;0;0
8;3;6;1;1;5;Daniel Fila;1;23,01;14;21;5;7;1;1;4;6;3;6;1;4;5;0;0;1;3;0;1;1
8;3;6;1;1;3;Gaúcho;1;21,02;11;18;4;7;0;1;4;6;3;3;2;0;2;0;0;0;2;0;1;0
8;3;6;1;1;1;Maozao;1;11,25;2;2;1;1;0;0;1;1;0;0;0;3;3;0;0;1;2;0;1;0
8;3;6;1;1;1;Otavio;1;5,3;2;5;1;2;0;1;1;1;0;0;0;0;0;0;2;0;2;0;1;0
8;3;6;1;1;4;Renato C,;1;4,25;4;6;2;3;0;0;2;3;0;0;2;1;3;0;0;0;0;0;1;0
8;3;6;1;1;3;Gui Deodato;1;2,52;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0
8;3;6;1;1;5;Diego Dias;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;6;1;1;4;Everton;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;6;1;1;0;1;1;;77;155;28;58;5;19;23;39;16;20;9;18;27;15;9;4;20;0;8;3
8;6;3;1;2;3;Felipinho;1;32,28;13;26;5;9;1;5;4;4;2;3;1;2;3;0;0;0;1;0;2;0
8;6;3;1;2;4;Amiel;1;28,17;4;25;1;8;1;5;0;3;1;4;0;4;4;1;1;0;2;0;2;0
8;6;3;1;2;1;Xande;1;27,25;9;9;4;4;1;1;3;3;0;0;1;2;3;1;0;0;1;0;4;0
8;6;3;1;2;6;Costa;1;24,52;11;19;4;7;1;1;3;6;2;4;0;3;3;2;0;0;1;0;0;0
8;6;3;1;2;5;Manuil;1;24,25;19;21;7;8;1;1;6;7;4;4;1;1;2;0;0;0;3;0;0;0
8;6;3;1;2;3;Schneider;1;17,52;13;16;5;6;2;2;3;4;1;2;0;1;1;0;0;0;4;0;3;0
8;6;3;1;2;1;Leo Gomes;1;14,31;2;2;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
8;6;3;1;2;1;Marcio 4;1;12,03;0;2;0;1;0;0;0;1;0;0;0;1;1;0;1;0;4;0;2;0
8;6;3;1;2;5;Omar;1;11;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0
8;6;3;1;2;4;Gaspar;1;7,01;3;6;1;2;1;2;0;0;0;0;0;3;3;1;0;0;0;0;0;0
8;6;3;1;2;6;Johnnie Reis;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;6;3;1;2;6;Robson Vesper;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;6;3;1;2;0;1;1;;74;126;28;46;8;17;20;29;10;17;3;18;21;5;2;0;18;0;13;0
8;3;5;1;1;1;Larry;1;36,35;18;43;4;15;0;3;4;12;10;10;0;3;3;3;0;0;4;0;4;0
8;3;5;1;1;3;Alex 1;1;32,28;16;28;4;7;1;4;3;3;7;10;0;2;2;2;0;0;4;0;2;0
8;3;5;1;1;4;Ricardo Azevedo;1;30,49;14;25;5;9;2;5;3;4;2;2;4;2;6;5;3;0;2;0;0;0
8;3;5;1;1;2;F, Fischer;1;30,04;25;38;8;12;6;9;2;3;3;5;2;0;2;2;0;0;4;0;0;0
8;3;5;1;1;1;Maozao;1;23,57;7;9;2;3;1;1;1;2;2;2;2;3;5;0;0;2;4;0;0;0
8;3;5;1;1;5;Daniel Fila;1;18,52;6;8;3;4;0;0;3;4;0;0;2;3;5;0;0;1;3;0;1;1
8;3;5;1;1;3;Gaúcho;1;14,46;11;24;4;9;1;4;3;5;2;2;1;2;3;3;1;0;3;0;1;0
8;3;5;1;1;1;Otavio;1;12,06;3;7;0;1;0;1;0;0;3;4;0;0;0;0;0;0;2;0;0;0
8;3;5;1;1;3;Gui Deodato;1;0,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;5;1;1;5;Diego Dias;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;5;1;1;4;Everton;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;5;1;1;4;Renato C,;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;5;1;1;0;1;1;;100;182;30;60;11;27;19;33;29;35;11;15;26;15;4;3;26;0;8;1
8;5;3;1;2;1;Valtinho;1;38,17;12;29;4;11;2;5;2;6;2;2;2;3;5;3;0;0;5;0;1;0
8;5;3;1;2;4;Cipriano;1;35,02;11;21;4;8;0;2;4;6;3;3;1;9;10;2;2;0;3;0;2;0
8;5;3;1;2;3;Diego 1;1;34,49;29;34;12;14;4;4;8;10;1;2;0;1;1;2;1;1;2;0;1;1
8;5;3;1;2;3;Arthur 3;1;32,46;29;38;8;11;1;3;7;8;12;13;0;1;1;2;1;0;4;0;2;0
8;5;3;1;2;5;Estevam;1;17,15;8;10;3;3;0;0;3;3;2;4;0;0;0;0;0;1;2;0;1;1
8;5;3;1;2;5;David;1;14,56;2;6;0;2;0;0;0;2;2;2;1;1;2;0;0;0;5;0;1;0
8;5;3;1;2;3;Rossi;1;11,37;2;2;1;1;0;0;1;1;0;0;0;1;1;0;1;0;3;0;2;0
8;5;3;1;2;1;Ratto;1;8,31;2;2;0;0;0;0;0;0;2;2;0;2;2;2;0;0;3;0;1;0
8;5;3;1;2;5;Mineiro;1;6,3;2;2;0;0;0;0;0;0;2;2;1;0;1;0;0;1;1;0;0;0
8;5;3;1;2;6;Tchielo;1;0,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;5;3;1;2;3;Alex Garcia;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;5;3;1;2;0;1;1;;97;144;32;50;7;14;25;36;26;30;5;18;23;11;5;3;28;0;11;2
8;3;16;1;1;3;Alex 1;1;37,37;21;42;8;13;0;3;8;10;5;13;2;1;3;1;1;0;1;0;0;2
8;3;16;1;1;1;Larry;1;37,35;13;37;5;16;1;3;4;13;2;2;2;4;6;7;4;0;2;0;2;0
8;3;16;1;1;2;F, Fischer;1;28,47;15;34;4;11;4;9;0;2;3;3;2;1;3;3;1;0;0;0;0;0
8;3;16;1;1;1;Maozao;1;25,34;9;12;4;5;0;0;4;5;1;2;1;4;5;1;1;0;4;0;1;0
8;3;16;1;1;3;Gaúcho;1;22,37;3;20;1;7;0;4;1;3;1;2;0;0;0;1;3;0;2;0;0;1
8;3;16;1;1;4;Renato C,;1;20,52;13;21;5;8;2;4;3;4;1;1;2;3;5;1;0;0;4;0;0;0
8;3;16;1;1;4;Ricardo Azevedo;1;11,56;2;7;1;3;0;1;1;2;0;0;0;0;0;1;1;0;1;0;0;0
8;3;16;1;1;5;Daniel Fila;1;10;2;4;1;2;0;0;1;2;0;0;0;3;3;0;0;0;3;0;1;0
8;3;16;1;1;1;Otavio;1;4,56;0;4;0;2;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0
8;3;16;1;1;5;Diego Dias;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;16;1;1;4;Everton;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;16;1;1;3;Gui Deodato;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;16;1;1;0;1;1;;78;181;29;67;7;24;22;43;13;23;9;16;25;15;11;0;18;0;4;3
8;16;3;1;2;5;Murilo 1;1;38,22;20;30;8;11;0;2;8;9;4;6;4;9;13;0;0;1;3;0;3;0
8;16;3;1;2;5;Ricardo Probst;1;34,46;21;28;6;9;4;5;2;4;5;5;0;6;6;0;0;1;4;0;3;0
8;16;3;1;2;1;Sucatzky;1;31,53;8;18;3;7;2;4;1;3;0;0;0;3;3;10;1;0;3;0;3;0
8;16;3;1;2;4;Soro;1;31,25;17;24;6;9;3;4;3;5;2;2;0;0;0;1;0;0;2;0;0;0
8;16;3;1;2;4;Shipp;1;28,07;13;21;3;6;1;1;2;5;6;8;0;3;3;1;1;0;3;0;1;0
8;16;3;1;2;3;Charles;1;15,43;3;6;1;2;1;2;0;0;0;0;0;3;3;0;0;0;1;0;0;0
8;16;3;1;2;2;Luiz Felipe;1;12,51;2;5;0;1;0;1;0;0;2;2;0;1;1;1;0;0;3;0;6;0
8;16;3;1;2;4;Leandro Silva;1;2,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
8;16;3;1;2;4;Rodrigo Silva;1;2,34;0;0;0;0;0;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0
8;16;3;1;2;5;Andre;1;1,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;16;3;1;2;4;Guilherme 1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;16;3;1;2;1;Raulzinho;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;16;3;1;2;0;1;1;;84;132;27;45;11;19;16;26;19;23;5;27;32;13;2;2;21;0;16;0
8;3;7;1;1;3;Alex 1;1;37,58;18;36;7;14;4;8;3;6;0;0;3;2;5;4;0;0;4;0;3;0
8;3;7;1;1;1;Larry;1;37,07;12;34;3;12;0;4;3;8;6;6;4;6;10;7;1;0;2;0;2;0
8;3;7;1;1;2;F, Fischer;1;32,32;25;39;8;12;7;9;1;3;2;6;0;0;0;3;2;0;3;0;0;0
8;3;7;1;1;4;Ricardo Azevedo;1;28,58;10;21;4;8;2;5;2;3;0;0;2;2;4;0;0;0;2;0;0;0
8;3;7;1;1;1;Maozao;1;25,36;8;12;2;4;0;0;2;4;4;4;4;3;7;1;0;0;3;0;0;0
8;3;7;1;1;5;Daniel Fila;1;14,23;8;10;4;4;0;0;4;4;0;2;1;0;1;0;0;0;3;0;0;0
8;3;7;1;1;3;Gaúcho;1;9,25;4;9;2;4;0;1;2;3;0;0;0;0;0;0;0;0;2;0;1;0
8;3;7;1;1;4;Renato C,;1;8,1;6;11;2;4;2;3;0;1;0;0;1;1;2;1;0;0;1;0;0;0
8;3;7;1;1;1;Otavio;1;5,46;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0
8;3;7;1;1;5;Diego Dias;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;7;1;1;4;Everton;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;7;1;1;3;Gui Deodato;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;7;1;1;0;1;1;;91;172;32;62;15;30;17;32;12;18;15;14;29;18;3;0;20;0;7;0
8;7;3;1;2;3;Marcelinho;1;40;26;47;9;16;4;11;5;5;4;4;1;5;6;4;1;0;4;0;2;1
8;7;3;1;2;4;Jefferson W,;1;31,06;14;30;4;10;2;6;2;4;4;4;0;7;7;2;1;1;2;0;3;0
8;7;3;1;2;1;Fred;1;26,34;11;17;5;7;1;3;4;4;0;0;0;1;1;7;1;0;2;0;0;0
8;7;3;1;2;5;Fernando Mineiro;1;22,49;7;9;3;4;1;1;2;3;0;0;1;1;2;2;0;1;2;0;0;0
8;7;3;1;2;5;Wagner;1;22,28;13;14;5;5;0;0;5;5;3;4;2;2;4;0;0;0;5;0;0;1
8;7;3;1;2;5;Coloneze;1;19,3;12;12;5;5;0;0;5;5;2;2;2;1;3;1;0;1;3;0;0;0
8;7;3;1;2;2;Duda Machado;1;17,1;11;21;4;8;2;4;2;4;1;1;0;4;4;2;0;0;3;0;0;0
8;7;3;1;2;2;Halio;1;13,25;2;7;1;3;0;1;1;2;0;0;0;1;1;1;0;0;1;0;3;0
8;7;3;1;2;5;Babby;1;6,55;2;4;1;2;0;0;1;2;0;0;1;0;1;0;0;0;3;0;1;0
8;7;3;1;2;5;Alírio;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;7;3;1;2;6;Ian;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;7;3;1;2;0;1;1;;98;161;37;60;10;26;27;34;14;15;7;22;29;19;3;3;25;0;9;2
8;3;23;1;1;3;Alex 1;1;27,13;10;21;4;7;1;3;3;4;1;4;1;2;3;1;0;1;1;0;3;0
8;3;23;1;1;1;Larry;1;26,36;18;26;7;10;0;0;7;10;4;6;0;7;7;8;4;0;1;0;0;0
8;3;23;1;1;4;Ricardo Azevedo;1;26,08;8;16;3;6;2;3;1;3;0;1;0;7;7;3;0;0;0;0;0;0
8;3;23;1;1;1;Maozao;1;22,28;12;14;4;5;0;0;4;5;4;4;1;1;2;0;0;0;3;0;2;0
8;3;23;1;1;5;Daniel Fila;1;18,43;4;8;2;4;0;0;2;4;0;0;0;3;3;0;0;1;3;0;0;0
8;3;23;1;1;3;Gaúcho;1;18,28;11;19;5;8;1;3;4;5;0;0;1;3;4;0;1;0;3;0;0;0
8;3;23;1;1;2;F, Fischer;1;16,06;6;11;2;4;2;3;0;1;0;0;0;0;0;0;1;0;1;0;0;0
8;3;23;1;1;1;Otavio;1;13,23;4;4;1;1;0;0;1;1;2;2;0;3;3;1;1;0;0;0;1;0
8;3;23;1;1;3;Gui Deodato;1;13,01;4;13;2;5;0;3;2;2;0;0;0;1;1;1;1;1;1;0;0;0
8;3;23;1;1;4;Everton;1;7,2;4;10;1;3;1;2;0;1;1;2;0;0;0;0;0;0;1;0;0;0
8;3;23;1;1;4;Renato C,;1;5,28;5;8;2;3;1;2;1;1;0;0;0;0;0;0;0;0;1;0;1;0
8;3;23;1;1;5;Diego Dias;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0
8;3;23;1;1;0;1;1;;86;150;33;56;8;19;25;37;12;19;3;27;30;14;9;3;18;0;7;0
8;23;3;1;2;1;Ricardo 5;1;33,57;6;14;3;6;0;2;3;4;0;0;0;2;2;1;1;0;2;0;2;0
8;23;3;1;2;1;Thiaguinho 3;1;31,49;3;18;1;6;0;4;1;2;1;2;0;1;1;3;1;0;3;0;0;0
8;23;3;1;2;6;Di;1;31,25;12;33;5;13;2;7;3;6;0;0;1;1;2;1;1;0;2;0;0;0
8;23;3;1;2;3;Fabricio;1;22,49;3;17;0;5;0;3;0;2;3;4;0;2;2;4;1;0;3;0;0;0
8;23;3;1;2;5;Joao Victor;1;20,1;11;22;4;9;0;1;4;8;3;3;4;1;5;0;0;0;4;0;2;0
8;23;3;1;2;1;Telmo;1;16,57;10;15;3;5;1;2;2;3;3;3;0;1;1;0;0;0;2;0;1;0
8;23;3;1;2;5;Paulao 1;1;16,47;6;14;3;7;0;0;3;7;0;0;3;1;4;0;0;0;1;0;4;0
8;23;3;1;2;3;Mudo;1;13,3;0;7;0;3;0;1;0;2;0;0;0;2;2;0;0;0;2;0;1;0
8;23;3;1;2;6;Anderson;1;12,34;7;14;2;5;0;0;2;5;3;4;0;4;4;0;1;0;4;0;1;0
8;23;3;1;2;1;Mateus;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;23;3;1;2;3;Pastor;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;23;3;1;2;0;1;1;;58;154;21;59;3;20;18;39;13;16;8;15;23;9;5;0;23;0;11;0
8;3;13;1;1;1;Larry;1;40;26;45;7;15;3;5;4;10;9;10;2;4;6;5;1;1;1;0;2;0
8;3;13;1;1;3;Alex 1;1;33,39;15;36;4;11;2;6;2;5;5;8;4;3;7;1;1;0;4;0;1;0
8;3;13;1;1;2;F, Fischer;1;29,25;16;23;4;7;4;5;0;2;4;4;1;1;2;0;1;0;4;0;1;0
8;3;13;1;1;5;Daniel Fila;1;24,25;7;8;3;3;0;0;3;3;1;2;1;7;8;1;0;0;4;0;0;0
8;3;13;1;1;3;Gaúcho;1;23,55;15;29;6;12;3;5;3;7;0;0;3;4;7;2;0;1;1;0;0;0
8;3;13;1;1;4;Renato C,;1;20,51;5;16;2;6;1;4;1;2;0;0;2;2;4;1;0;0;3;0;1;0
8;3;13;1;1;1;Maozao;1;15,31;3;6;1;2;0;0;1;2;1;2;0;1;1;0;1;0;1;0;1;0
8;3;13;1;1;4;Ricardo Azevedo;1;9,08;2;13;1;6;0;1;1;5;0;0;2;0;2;0;0;0;1;0;1;0
8;3;13;1;1;1;Otavio;1;2,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;13;1;1;3;Gui Deodato;1;1,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;13;1;1;5;Diego Dias;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;13;1;1;4;Everton;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;13;1;1;0;1;1;;89;176;28;62;13;26;15;36;20;26;15;22;37;10;4;2;19;0;7;0
8;13;3;1;2;1;Nezinho;1;39,57;15;34;4;10;2;8;2;2;5;6;0;3;3;8;5;0;4;0;4;0
8;13;3;1;2;5;B, Fiorotto;1;38,47;12;18;3;6;0;0;3;6;6;6;0;7;7;2;0;1;3;0;1;0
8;13;3;1;2;2;Betinho;1;36,46;4;22;2;9;0;3;2;6;0;1;2;2;4;5;1;0;3;0;0;0
8;13;3;1;2;4;Teichmann;1;34,3;19;34;7;13;3;6;4;7;2;2;0;9;9;2;0;2;4;0;2;2
8;13;3;1;2;3;Renato Lamas;1;32,46;27;36;9;13;6;7;3;6;3;3;0;2;2;3;1;0;5;0;1;0
8;13;3;1;2;1;Eric Tatu;1;10,37;0;3;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
